loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
22.81476402282715,1.3788617849349976,0.5928342342376709,0.5670795440673828,CNN,24,15
1.3017561435699463,0.6168962717056274,0.4932667016983032,0.5074543952941895,CNN,24,15
1.5839277505874634,0.6235848069190979,0.4916585683822632,0.5060279965400696,CNN,24,15
1.8887698650360107,0.6566731929779053,0.5013932585716248,0.5132367610931396,CNN,24,15
1.043219804763794,0.5248506665229797,0.47982674837112427,0.4962053596973419,CNN,24,15
1.0798537731170654,0.528038740158081,0.48190397024154663,0.4980529546737671,CNN,24,15
1.810714602470398,0.6975625157356262,0.8261957168579102,0.642602801322937,CNN,24,15
1.0731642246246338,0.5431687831878662,0.4804500639438629,0.496602326631546,CNN,24,15
1.0804351568222046,0.5323679447174072,0.48556387424468994,0.5014047622680664,CNN,24,15
1.060126543045044,0.5359179377555847,0.48215457797050476,0.4982200264930725,CNN,24,15
1.2113115787506104,0.5759785771369934,0.48914971947669983,0.5043203830718994,CNN,24,15
1.0236767530441284,0.5213276743888855,0.4824932813644409,0.4983733296394348,CNN,24,15
1.184090256690979,0.5719890594482422,0.4877801537513733,0.5034818649291992,CNN,24,15
1.0005791187286377,0.5152592062950134,0.4801847040653229,0.4967972934246063,CNN,24,15
