loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
12.445735931396484,1.0786755084991455,0.6092925071716309,0.574629008769989,CNN,34,15
1.2846578359603882,0.5963976979255676,0.48665136098861694,0.5033082962036133,CNN,34,15
1.1687843799591064,0.5501794815063477,0.4829429090023041,0.4999156892299652,CNN,34,15
1.0263887643814087,0.5192058086395264,0.4793362617492676,0.49590349197387695,CNN,34,15
1.160143256187439,0.5696725249290466,1.2700612545013428,0.7313233613967896,CNN,34,15
1.904002070426941,0.6861764192581177,0.4925681948661804,0.5069354176521301,CNN,34,15
1.0334222316741943,0.5244777202606201,0.48286721110343933,0.49904897809028625,CNN,34,15
1.2226775884628296,0.5860481858253479,0.49095165729522705,0.506639838218689,CNN,34,15
1.1037884950637817,0.562760591506958,3.123534917831421,0.9906508922576904,CNN,34,15
3.6215529441833496,0.8355026245117188,0.7828169465065002,0.6582531929016113,CNN,34,15
1.0980654954910278,0.5559787154197693,0.4902568459510803,0.5058250427246094,CNN,34,15
1.0320746898651123,0.5242106914520264,0.48575589060783386,0.5017615556716919,CNN,34,15
1.077082872390747,0.5451560020446777,0.48642006516456604,0.5028365254402161,CNN,34,15
