loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
31.86941909790039,1.6758818626403809,0.6384775042533875,0.5923786163330078,CNN,26,15
1.4504801034927368,0.65510094165802,0.5201506614685059,0.5269006490707397,CNN,26,15
1.523142695426941,0.6508631110191345,0.5034564733505249,0.5155676603317261,CNN,26,15
1.282447099685669,0.6096652746200562,0.5090359449386597,0.5188447833061218,CNN,26,15
1.3899595737457275,0.617335319519043,0.4950105547904968,0.5092698931694031,CNN,26,15
1.090600848197937,0.5466277003288269,0.4793030619621277,0.49580320715904236,CNN,26,15
1.1273051500320435,0.5540837645530701,0.48725250363349915,0.5025160908699036,CNN,26,15
1.1447484493255615,0.5591968297958374,0.568207323551178,0.5462645888328552,CNN,26,15
1.0558114051818848,0.5347921252250671,0.4770795702934265,0.49309200048446655,CNN,26,15
1.1220083236694336,0.5544984340667725,0.48067787289619446,0.496532678604126,CNN,26,15
1.8966069221496582,0.6892003417015076,1.5400961637496948,0.8035218715667725,CNN,26,15
1.031505823135376,0.5283029079437256,0.4802171289920807,0.4960862100124359,CNN,26,15
1.0794203281402588,0.5331023931503296,0.4843329191207886,0.4998627007007599,CNN,26,15
1.0187774896621704,0.5238232612609863,0.4801977276802063,0.49636155366897583,CNN,26,15
1.3514517545700073,0.6113112568855286,0.49612367153167725,0.509137749671936,CNN,26,15
1.0075434446334839,0.5148335099220276,0.48329615592956543,0.49884968996047974,CNN,26,15
2.8775644302368164,0.7666656970977783,0.5574713945388794,0.5450180172920227,CNN,26,15
1.0330077409744263,0.5280544757843018,0.48965513706207275,0.5041658878326416,CNN,26,15
