loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
10.044820785522461,1.1729457378387451,0.5303837060928345,0.5335677862167358,CNN,30,15
1.3045505285263062,0.6194429397583008,0.4921239912509918,0.5073691010475159,CNN,30,15
1.277873158454895,0.6090299487113953,0.5259424448013306,0.5282701253890991,CNN,30,15
1.4860795736312866,0.6356148719787598,0.8517538905143738,0.6386168599128723,CNN,30,15
1.061227798461914,0.5371691584587097,0.4784631133079529,0.4955800175666809,CNN,30,15
1.725174069404602,0.6898625493049622,0.5289803147315979,0.531220018863678,CNN,30,15
1.0349408388137817,0.5290849804878235,0.47873908281326294,0.49526798725128174,CNN,30,15
1.0870944261550903,0.5360985398292542,0.47896215319633484,0.49563416838645935,CNN,30,15
1.5578428506851196,0.6594063639640808,0.8156747221946716,0.6403508186340332,CNN,30,15
1.0330227613449097,0.5281859040260315,0.47893452644348145,0.49555298686027527,CNN,30,15
1.221964955329895,0.5920729637145996,0.9555668234825134,0.6771008968353271,CNN,30,15
1.9177190065383911,0.7002384662628174,0.5074641108512878,0.5180078744888306,CNN,30,15
1.0271918773651123,0.5200559496879578,0.4797462821006775,0.4962466061115265,CNN,30,15
1.0604703426361084,0.5310067534446716,0.4841136634349823,0.49997320771217346,CNN,30,15
