loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
2.2280731201171875,0.6851332187652588,0.4844362437725067,0.5006146430969238,CNN,18,15
1.0279927253723145,0.5223313570022583,0.47582975029945374,0.4926794469356537,CNN,18,15
1.0168966054916382,0.51352858543396,0.47429385781288147,0.49060654640197754,CNN,18,15
1.3880114555358887,0.6003319025039673,0.4829152822494507,0.49968621134757996,CNN,18,15
1.019018530845642,0.5159173011779785,0.4751109480857849,0.4916292726993561,CNN,18,15
1.082556128501892,0.5416138172149658,0.47694316506385803,0.49314966797828674,CNN,18,15
1.0380102396011353,0.5228173732757568,0.47529539465904236,0.49170973896980286,CNN,18,15
1.239681601524353,0.5706415176391602,0.4871346652507782,0.5022584199905396,CNN,18,15
1.0092058181762695,0.5139293670654297,0.4767741858959198,0.49325650930404663,CNN,18,15
1.6914687156677246,0.6598944067955017,0.4887717366218567,0.5035887956619263,CNN,18,15
1.0330350399017334,0.5248258113861084,0.48049360513687134,0.49684932827949524,CNN,18,15
1.0156224966049194,0.5119801163673401,0.47872334718704224,0.49482664465904236,CNN,18,15
