loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
4.1762542724609375,0.8148532509803772,0.4922054708003998,0.5079602599143982,CNN,28,15
1.0876072645187378,0.546547532081604,0.4785768687725067,0.49600934982299805,CNN,28,15
1.027894139289856,0.5232092142105103,0.47658202052116394,0.49330776929855347,CNN,28,15
1.0981724262237549,0.5508289933204651,0.613365113735199,0.568037748336792,CNN,28,15
1.0587022304534912,0.5395416021347046,0.56508469581604,0.5439035892486572,CNN,28,15
1.5921266078948975,0.64082932472229,0.5055877566337585,0.5156302452087402,CNN,28,15
1.0218664407730103,0.5178692936897278,0.4786113202571869,0.4952411651611328,CNN,28,15
1.2873436212539673,0.6041560173034668,0.49977976083755493,0.5121262073516846,CNN,28,15
1.0434000492095947,0.5251082181930542,0.4818282127380371,0.4982125163078308,CNN,28,15
2.0111169815063477,0.69666987657547,0.5309482216835022,0.5342369079589844,CNN,28,15
1.0250612497329712,0.5247453451156616,0.48228031396865845,0.49883875250816345,CNN,28,15
1.0983747243881226,0.5416772961616516,0.48524728417396545,0.5014597773551941,CNN,28,15
