loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
5.226905822753906,0.8973312377929688,0.5033746957778931,0.5159831643104553,CNN,22,15
1.06697678565979,0.5458263754844666,0.494477778673172,0.5090714693069458,CNN,22,15
1.27936589717865,0.5899686217308044,0.48713114857673645,0.5026307702064514,CNN,22,15
1.0338257551193237,0.5218172669410706,0.47862136363983154,0.49523356556892395,CNN,22,15
1.2210981845855713,0.5792397260665894,0.48625195026397705,0.501910388469696,CNN,22,15
1.0145432949066162,0.5150489211082458,0.4772217571735382,0.4936380684375763,CNN,22,15
1.3226467370986938,0.6011565923690796,0.4872029721736908,0.5028721690177917,CNN,22,15
1.0091171264648438,0.5134488940238953,0.4779832661151886,0.4947498142719269,CNN,22,15
1.209898829460144,0.5825361013412476,0.48432978987693787,0.5006852746009827,CNN,22,15
1.0232558250427246,0.521121084690094,0.47816604375839233,0.4946065843105316,CNN,22,15
1.1109856367111206,0.5515276193618774,0.4830584228038788,0.49966564774513245,CNN,22,15
1.0079182386398315,0.5185978412628174,0.47872069478034973,0.4953239858150482,CNN,22,15
1.337504506111145,0.5930713415145874,0.4978783130645752,0.5107774138450623,CNN,22,15
1.0022872686386108,0.5184789896011353,0.48320600390434265,0.49933576583862305,CNN,22,15
1.05551016330719,0.5375198721885681,0.48397260904312134,0.49972081184387207,CNN,22,15
