loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9990728497505188,0.498313844203949,0.47210928797721863,0.4895175099372864,LSTM,34,15
0.9980269074440002,0.49914658069610596,0.4721668064594269,0.48968955874443054,LSTM,34,15
0.9965515732765198,0.49982377886772156,0.4724303185939789,0.4904772937297821,LSTM,34,15
0.9950736165046692,0.5005664229393005,0.47302889823913574,0.49170511960983276,LSTM,34,15
0.9930775761604309,0.5014751553535461,0.47398844361305237,0.49306681752204895,LSTM,34,15
0.9910257458686829,0.5022827386856079,0.47527825832366943,0.4945741891860962,LSTM,34,15
0.9884546995162964,0.502619743347168,0.477711021900177,0.4967454969882965,LSTM,34,15
0.9855343699455261,0.503887951374054,0.48047345876693726,0.4995933175086975,LSTM,34,15
0.9822544455528259,0.5046058893203735,0.4828702509403229,0.501589298248291,LSTM,34,15
0.9800410270690918,0.5052029490470886,0.4850735366344452,0.5036336779594421,LSTM,34,15
