loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9990216493606567,0.4980408549308777,0.4725312292575836,0.48841673135757446,LSTM,26,15
0.9980800151824951,0.4990296959877014,0.4722372889518738,0.48860999941825867,LSTM,26,15
0.9968191385269165,0.49977046251296997,0.47262394428253174,0.48957785964012146,LSTM,26,15
0.9955319762229919,0.5003880262374878,0.47321292757987976,0.49128007888793945,LSTM,26,15
0.9938697814941406,0.5010941624641418,0.4735836386680603,0.4923369586467743,LSTM,26,15
0.991911768913269,0.5016788244247437,0.4752894639968872,0.49482497572898865,LSTM,26,15
0.989556074142456,0.5022611021995544,0.47736886143684387,0.49727731943130493,LSTM,26,15
0.9877731204032898,0.5028631687164307,0.48056140542030334,0.5002256631851196,LSTM,26,15
0.9846841096878052,0.5032727122306824,0.4832330048084259,0.5026730298995972,LSTM,26,15
0.9795312285423279,0.5040114521980286,0.4882197082042694,0.5069815516471863,LSTM,26,15
0.9753420352935791,0.5044400691986084,0.4918600022792816,0.5099974870681763,LSTM,26,15
