loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9990018606185913,0.49817895889282227,0.472457617521286,0.4885139465332031,LSTM,29,15
0.9974499940872192,0.4993148446083069,0.47267475724220276,0.48942485451698303,LSTM,29,15
0.9961632490158081,0.5000542998313904,0.47301390767097473,0.49062445759773254,LSTM,29,15
0.9948595762252808,0.500719428062439,0.4735398292541504,0.49180862307548523,LSTM,29,15
0.9935088753700256,0.5013529658317566,0.4743448495864868,0.49380186200141907,LSTM,29,15
0.991275429725647,0.5019931793212891,0.4753391444683075,0.49488022923469543,LSTM,29,15
0.9886941909790039,0.502730131149292,0.4771013557910919,0.4967770278453827,LSTM,29,15
0.9862926602363586,0.503140926361084,0.4793262183666229,0.49884024262428284,LSTM,29,15
0.9817759394645691,0.5035330653190613,0.4819332957267761,0.5009324550628662,LSTM,29,15
0.9773154854774475,0.5044670701026917,0.48497554659843445,0.5035008788108826,LSTM,29,15
