loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.999204695224762,0.49838802218437195,0.4721683859825134,0.48910897970199585,LSTM,38,15
0.9977907538414001,0.49929770827293396,0.4729006588459015,0.4912073016166687,LSTM,38,15
0.996435821056366,0.5002390146255493,0.47328630089759827,0.4914383292198181,LSTM,38,15
0.9943766593933105,0.5007006525993347,0.47427836060523987,0.49228405952453613,LSTM,38,15
0.992517352104187,0.5012470483779907,0.4754860997200012,0.4942350685596466,LSTM,38,15
0.9907285571098328,0.5016054511070251,0.47645431756973267,0.49544963240623474,LSTM,38,15
0.9880391955375671,0.5025063157081604,0.4778319001197815,0.4966621994972229,LSTM,38,15
0.9848876595497131,0.5032854676246643,0.48009464144706726,0.498868852853775,LSTM,38,15
0.9818856716156006,0.50390625,0.48426464200019836,0.5024988055229187,LSTM,38,15
0.9782387018203735,0.5044603943824768,0.4853273928165436,0.503399670124054,LSTM,38,15
