loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9989520311355591,0.49787846207618713,0.4721730351448059,0.4890517592430115,LSTM,23,15
0.9976927638053894,0.4990578591823578,0.4723443388938904,0.48968103528022766,LSTM,23,15
0.9965589046478271,0.4998849928379059,0.47295722365379333,0.49147337675094604,LSTM,23,15
0.9948679804801941,0.5005010962486267,0.47331503033638,0.4923161566257477,LSTM,23,15
0.9929542541503906,0.5013236403465271,0.47398343682289124,0.4930935800075531,LSTM,23,15
0.9907170534133911,0.5018877983093262,0.47567543387413025,0.4944136440753937,LSTM,23,15
0.9880603551864624,0.5025593638420105,0.47734570503234863,0.4966397285461426,LSTM,23,15
0.9838192462921143,0.5031237602233887,0.48121723532676697,0.5000279545783997,LSTM,23,15
0.9800161123275757,0.5037330985069275,0.4849763810634613,0.5031325817108154,LSTM,23,15
0.9748049378395081,0.5039627552032471,0.4861835837364197,0.503859281539917,LSTM,23,15
