loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.998939573764801,0.49814537167549133,0.47252270579338074,0.4895898401737213,LSTM,27,15
0.9976836442947388,0.4991530179977417,0.4724670350551605,0.490524560213089,LSTM,27,15
0.9967218041419983,0.5001557469367981,0.4730469584465027,0.4915328323841095,LSTM,27,15
0.9951485991477966,0.501238226890564,0.47409167885780334,0.4926433563232422,LSTM,27,15
0.9929511547088623,0.5021397471427917,0.4750141203403473,0.49409016966819763,LSTM,27,15
0.9901100397109985,0.5029686093330383,0.47673770785331726,0.4958387017250061,LSTM,27,15
0.9860918521881104,0.5037552118301392,0.4792882800102234,0.49825000762939453,LSTM,27,15
0.9813424944877625,0.5044435858726501,0.48317059874534607,0.5015628337860107,LSTM,27,15
0.9770140647888184,0.5049689412117004,0.48669934272766113,0.5044926404953003,LSTM,27,15
0.9717520475387573,0.5052028894424438,0.48967909812927246,0.5072503685951233,LSTM,27,15
0.9669944643974304,0.5054534673690796,0.49283671379089355,0.5094554424285889,LSTM,27,15
