loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9991110563278198,0.49825426936149597,0.4718722403049469,0.4887644350528717,LSTM,35,15
0.9977323412895203,0.4993407130241394,0.47217294573783875,0.4895157814025879,LSTM,35,15
0.9962660670280457,0.49999791383743286,0.4724975526332855,0.4904797375202179,LSTM,35,15
0.9944153428077698,0.5008465647697449,0.473641961812973,0.4917789399623871,LSTM,35,15
0.992686927318573,0.5020288228988647,0.4743889272212982,0.4931914806365967,LSTM,35,15
0.9909801483154297,0.5027158260345459,0.47576069831848145,0.4947129786014557,LSTM,35,15
0.9888051748275757,0.5034083724021912,0.4776085317134857,0.49681106209754944,LSTM,35,15
0.9860441088676453,0.5040488839149475,0.4799438714981079,0.4991312026977539,LSTM,35,15
0.9823498129844666,0.504600465297699,0.48149165511131287,0.5009450912475586,LSTM,35,15
0.9782021045684814,0.5046977400779724,0.4844852089881897,0.5035427212715149,LSTM,35,15
