loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9987826347351074,0.49798980355262756,0.4722879230976105,0.48939248919487,LSTM,20,15
0.9973236322402954,0.49895623326301575,0.47255364060401917,0.4903480112552643,LSTM,20,15
0.9959518313407898,0.4998595416545868,0.47274595499038696,0.4913460612297058,LSTM,20,15
0.9942189455032349,0.5006676316261292,0.4732968509197235,0.49240732192993164,LSTM,20,15
0.9921623468399048,0.5015674829483032,0.4743536412715912,0.4938278794288635,LSTM,20,15
0.9896576404571533,0.50218266248703,0.47591692209243774,0.4953387975692749,LSTM,20,15
0.9870891571044922,0.5026877522468567,0.47756803035736084,0.49708840250968933,LSTM,20,15
0.9833925366401672,0.5032473802566528,0.4801209568977356,0.49908486008644104,LSTM,20,15
0.9790412783622742,0.5037394165992737,0.4819123148918152,0.5004009008407593,LSTM,20,15
0.9749232530593872,0.5039016604423523,0.48406004905700684,0.5021723508834839,LSTM,20,15
